medallion,hack_license,vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,rate_code,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,credit_card
D4E8E480B2C121D949688C7C311FE1C3,3A858A5206D6D9AB3BC0E99F0873FF22,VTS,CSH,6.5,0,0.5,0,0,7,1,2013-01-13 11:06:00,2013-01-13 11:11:00,1,300,1.37,-73.980461,40.742508,-73.953224,40.778481,
433FE01DBA21B754449E4D3A42F0542A,127C33557D74CE993206D6C88628BFB1,VTS,CRD,9,0,0.5,1,0,10.5,1,2013-01-13 11:02:00,2013-01-13 11:11:00,1,540,1.81,-73.962456,40.77655,-73.984726,40.76757,5465480370817588
AFC91ABDC9E6A0381B1E2A77ECD8D8F1,F7437AD56BF9579382D6854077251D39,VTS,CSH,5,0,0.5,0,0,5.5,1,2013-01-13 11:07:00,2013-01-13 11:10:00,1,180,0.83,-73.98996,40.761398,-73.999992,40.75872,
379463A755417A5299F3A9F0534FE8FE,A90EE4C4D6CC4290860CE1F7A045F2EA,VTS,CSH,7.5,0,0.5,0,0,8,1,2013-01-13 11:03:00,2013-01-13 11:09:00,1,360,1.5,-73.977287,40.788631,-73.990456,40.771885,
5943FA32855CEA9401FF1774F28AA42C,E36F3A83AEB4CE6AB7E22DC77E6D19CF,VTS,CRD,5.5,0,0.5,1.38,0,7.38,1,2013-01-13 11:05asdf,2013-01-13 11:09asdf,1,240,0.8,-73.959023,40.772091,-73.966835,40.77,4532189412209694
6816A8A4203980A7D9B19DA5FA9E845B,D2D7840FE092130349EC1DDF06C5104B,VTS,CSH,7.5,0,0.5,0,0,8,1,2013-01-13 11:03:00,2013-01-13 11:09:00,3,360,1.76,-73.964081,40.806328,-73.953094,40.80249,
E05E9D1EDED0FE81F7DD7E81EF1CC08F,77129202F532543898611F6DD1ADE8B0,VTS,CSH,7.5,0,0.5,0,0,8,1,2013-01-13 11:01:00,2013-01-13 11:09:00,1,480,1.35,-73.985924,40.755444,-74.000198,40.757473,
5F35E7546FEF80C4D4B0298D71F3BA3F,C478995CDCD763E388CEBF00DAB64553,VTS,CSH,7,0,0.5,0,0,7.5,1,2013-01-13 11:07:00,2013-01-13 11:13:00,1,360,1.29,-73.975403,40.789726,-73.979156,40.774437,
087737728416D75479D69A6AD7E399D2,33A0C70AC542CF92F77FCE10DFDC0599,VTS,CSH,5.5,0,0.5,0,0,6,1,2013-01-13 11:03:00,2013-01-13 11:09:00,2,360,0.78,0,0,0,0,
5FE70AD97EF4DEBAECCF058CBAC7A6D2,57749B2DA60E2F46512AFAAFD8C116BC,VTS,CSH,14.5,0,0.5,0,0,15,1,2013-01-13 10:50:00,2013-01-13 11:09:00,1,1140,3.13,-73.98111,40.782059,-73.955055,40.783215,
1E583DE106F334DE85ECDA057E05EC8F,389568DD65B2E047D227F6E9BBDF0F90,VTS,CSH,12,0,0.5,0,0,12.5,1,2013-01-13 10:57:00,2013-01-13 11:10:00,1,780,2.66,-73.991394,40.750149,-73.973648,40.779331,
22E8913BA7A2FFF89A3DEC8D14CB9FFB,955C2DFFFA5E2DF268C92A3D7F32E995,VTS,CRD,4,0,0.5,0.8,0,5.3,1,2013-01-13 11:06:00,2013-01-13 11:09:00,1,180,0.62,-73.972687,40.756611,-73.96769,40.756329,4916323787730002
70C08457FAE672B525C2FFE0961345B8,AD457ACE2E41CCE0D952E9E535432CB1,VTS,CRD,14,0,0.5,2.8,0,17.3,1,2013-01-13 10:53:00,2013-01-13 11:09:00,1,960,3.33,-73.972542,40.796379,-73.962158,40.763817,4532995636499352
050A9A6A4B28BBC92E6BCA5E130C2936,2A5203747D325CBC02C2D66FB4C1E4B4,VTS,CRD,7,0.5,0.5,1.5,0,9.5,1,2013-01-13 04:50:00,2013-01-13 04:55:00,2,300,1.53,-73.981934,40.778011,-73.981773,40.758141,4176327309206073
B5647FA36CD48E37D25530640ECF5472,A040FBEE78CA5508AC98A353D7290604,VTS,CSH,9.5,0.5,0.5,0,0,10.5,1,2013-01-13 04:45:00,2013-01-13 04:56:00,6,660,1.91,-73.977211,40.726532,-73.996384,40.715603,
3EAD22178DDDC1F91CD43C6B4A24E843,1FA281F3B764AEA387D19D225C569504,VTS,CSH,7.5,0.5,0.5,0,0,8.5,1,2013-01-13 04:44:00,2013-01-13 04:50:00,3,360,1.73,-73.942551,40.81163,-73.938393,40.827618,
98C1BBAD5CAA169896BBCA5D98A5358F,107F6FA670D90C3F7CCCDB18283D1385,VTS,CSH,8,0.5,0.5,0,0,9,1,2013-01-13 04:48:00,2013-01-13 04:56:00,2,480,1.61,-73.996239,40.744396,-73.981125,40.75312,
AB4B0B4ADB73C51D21C1CB474F0C019F,F60F84389A25FB8F4BAD7B9BF7468168,VTS,CSH,11,0.5,0.5,0,0,12,1,2013-01-13 04:44:00,2013-01-13 04:53:00,5,540,3.01,-74.009232,40.712608,-73.98629,40.740036,
CF6DBB8374FB850BF207D3720D852A36,8B6D35967E3EF52C75E0E97F7DC8C13E,VTS,CSH,16,0.5,0.5,0,0,17,1,2013-01-13 04:36:00,2013-01-13 04:54:00,6,1080,3.81,-73.988602,40.721542,-73.970963,40.680874,
CA2E404BE3197B507CBBA41D1E0EA70F,4C9572D2BCF90515902893079E03B2E3,VTS,CSH,18.5,0.5,0.5,0,0,19.5,1,2013-01-13 04:36:00,2013-01-13 04:55:00,1,1140,5.82,-73.99308,40.722584,-73.975655,40.786758,
DEE797FC40A1553D1FB5A7A1BA6E3C0A,5ACFAB5E7470646CB277E5C430C2A6FA,VTS,CRD,5,0,0.5,1,0,6.5,1,2013-01-13 11:06:00,2013-01-13 11:09:00,1,180,0.85,-73.967293,40.76926,-73.95919,40.779221,4532147227735634
9EE0D14755B6FC55AD076BD5E3FF2346,477055F1074039C43CB276BFF1A79064,VTS,CSH,5.5,0,0.5,0,0,6,1,2013-01-13 11:03:00,2013-01-13 11:08:00,3,300,0.82,-73.989555,40.755928,-74.000664,40.757622,
4490EC0C71737BE1B3390C6F524771EA,D997070D9CA9764BB1B8238D9E31BCAF,VTS,CRD,7.5,0,0.5,1.5,0,9.5,1,2013-01-13 11:01:00,2013-01-13 11:10:00,2,540,1.19,-73.973923,40.748001,-73.991264,40.750423,5402844780968412
38369565598C05AD61BFE7E83BF72382,8C972BC0D14B2BF6B13025AFDDE21C8C,VTS,CRD,4.5,0,0.5,1.35,0,6.35,1,2013-01-13 11:07:00,2013-01-13 11:09:00,1,120,0.7,-73.989891,40.757011,-73.998459,40.760788,5323211453731673
4332205136ED3AE2D25284D31F13ED85,2184E651A1DDA600AD82AC8B5DE100BD,VTS,CSH,6.5,0,0.5,0,0,7,1,2013-01-13 11:03:00,2013-01-13 11:10:00,1,420,0.9,-73.99556,40.759426,-73.98613,40.752544,
96FCD5A1B4C5C1527F22997478D3EFA6,24D8C8AC291EE15753297263006F3CA1,VTS,CRD,10,0,0.5,2,0,12.5,1,2013-01-13 11:01:00,2013-01-13 11:11:00,1,600,2.51,-73.96933,40.76675,-73.975166,40.792606,4486591777820666
FA0958622AFC95291AFD10D2F1049F3A,F05ED042A67EF0D4A6C20F7FA980D852,VTS,CSH,23.5,0,0.5,0,0,24,1,2013-01-13 10:48:00,2013-01-13 11:12:00,1,1440,6.66,-74.005486,40.748272,-73.949104,40.683395,
48CA892C3FF2B591231179FDC2438CAA,13CB1E9EE499C0724CA6AA9486F2FFE1,VTS,CRD,14,0,0.5,1.5,0,16,1,2013-01-13 10:54:00,2013-01-13 11:08:00,1,840,3.6,-73.960342,40.762165,-73.999573,40.738491,5250303556344723
A127787C2C90A37602BEE7A392EA8385,2270A88E288E8CCA2BABDDB783ADBD80,VTS,CRD,10,0,0.5,2,0,12.5,1,2013-01-13 10:57:00,2013-01-13 11:11:00,1,840,1.79,-74.000824,40.717007,-73.981598,40.729198,4494890138253439
8EE0228CDE558F17DB404DD891263059,F38B617FDC793554E2D371747F7354D5,VTS,CRD,6.5,0,0.5,1,0,8,1,2013-01-13 11:05:00,2013-01-13 11:11:00,2,360,1.19,-73.979477,40.771362,-73.963043,40.767895,4024007155704603
0053334C798EC6C8E637657962030F99,AC901C98FCFA6109186500A50E95AEDE,VTS,CRD,8.5,0,0.5,2.12,0,11.12,1,2013-01-13 11:06:00,2013-01-13 11:13:00,1,420,1.96,-73.979454,40.746723,-73.998932,40.734241,5494755892089443
648530D23AB529901908F5F7228E6877,A41455D174AA5EF93FF84385C885F2CC,VTS,CRD,11.5,0,0.5,2.3,0,14.3,1,2013-01-13 11:00:00,2013-01-13 11:13:00,1,780,2.8,-74.002838,40.760517,-73.985054,40.732197,4486704584504437
54CC154EBA7B5A4CB0F00FB04324DC4F,284D5FD7604105C23754DFA0A135FE99,VTS,CSH,21.5,0,0.5,0,0,22,1,2013-01-13 10:55:00,2013-01-13 11:13:00,4,1080,6.6,-73.981964,40.753433,-73.953957,40.721363,
4BFDCDE7229B5B4695AAA45549814ECD,E8EAD22AD2D490FDDE04677E828AEA35,VTS,CRD,7.5,0,0.5,1,0,9,1,2013-01-13 11:06:00,2013-01-13 11:14:00,1,480,1.35,-73.957771,40.773598,-73.956017,40.787739,4556653558841165
838F6AD7B014BF31D1896F5B9C93512E,4BFDFB8B6D2E7106A366F38F8F862E85,VTS,CRD,12,0,0.5,2.4,0,14.9,1,2013-01-13 10:57:00,2013-01-13 11:10:00,1,780,3.16,-73.990486,40.766548,-73.955399,40.785439,4539254670298780
7BF28AD5D64165E868B86F60946CA5DE,860113B2C9AC2279699384DBC10C927B,VTS,CRD,8.5,0,0.5,1.7,0,10.7,1,2013-01-13 11:07:00,2013-01-13 11:14:00,1,420,2.36,-73.987717,40.732716,-73.977516,40.755882,4486154915149611
CE74B18C8EC88B6B28DF456B99A1A088,E17EA6FA2856443A0AE04152ACBC9789,VTS,CRD,5,0,0.5,0.75,0,6.25,1,2013-01-13 11:10:00,2013-01-13 11:13:00,2,180,0.85,-73.96991,40.762516,-73.963913,40.771057,5519833374672761
5532D7C50F9AE6F78FEF285B772BC293,4D561DB8B43C6078B2E04A1248FB7E29,VTS,CSH,40.5,0.5,0.5,0,0,41.5,1,2013-01-13 04:03:00,2013-01-13 04:46:00,1,2580,12.93,-73.9869,40.761589,-73.79776,40.762779,
AB44AD9A03B7CFAF3925103BDCC0AF23,548D22EEAE4C537EB3C3EBBA4C478604,VTS,CSH,15,0.5,0.5,0,0,16,1,2013-01-13 04:32:00,2013-01-13 04:47:00,1,900,4.23,-73.979065,40.759159,-74.004814,40.73011,
F1E0F49C461294B9D597D156A58BBD8C,CBA21FE6DDFD5BF23B51868ECA5B32B1,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 04:46:00,2013-01-13 04:57:00,5,660,3.98,-73.984657,40.754742,-73.943901,40.743015,
6C311C789E0DE0ABA7C2648A5C2644DD,83DDCD2CC7035BEBED7AC4255688308A,VTS,CSH,23,0.5,0.5,0,0,24,1,2013-01-13 04:37:00,2013-01-13 04:54:00,4,1020,7.59,-73.81144,40.763016,-73.931267,40.774078,
814676AD5254EC173D48FBB4C9416F60,9F78F1B6A36BC1C22CECC95DD35591BA,VTS,CSH,6.5,0.5,0.5,0,0,7.5,1,2013-01-13 04:46:00,2013-01-13 04:52:00,6,360,1.11,-73.996155,40.767372,-73.981979,40.76292,
F40DBEC4AFCC4B8A151C04EA153B0E08,21B9D853F334120578CED575CCA5CA8A,VTS,CRD,37,0.5,0.5,7.5,0,45.5,1,2013-01-13 04:26:00,2013-01-13 04:52:00,1,1560,12.66,-73.95945,40.716217,-73.941444,40.608841,4716360747570559
E885DF6A2B39A7CBFDDDDEE03E741934,59553BB63D590BB067FF611B3E52E95D,VTS,CRD,4,0.5,0.5,1,0,6,1,2013-01-13 04:52:00,2013-01-13 04:54:00,5,120,0.58,-73.996849,40.723026,-74.001755,40.728024,372270741281959
DDF66F69E5A985A19C1C60BF291F3B5E,A3872659326766DB4D0530B67955FD6B,VTS,CSH,44,0.5,0.5,0,4.8,49.8,1,2013-01-13 04:26:00,2013-01-13 04:51:00,1,1500,15.88,-73.995789,40.759808,-73.739532,40.757401,
71D15EB5795CF8EAE9DB07EB04AECBED,CA8A2B6985A95D81618FDD1CDA971CB8,VTS,CSH,20,0.5,0.5,0,0,21,1,2013-01-13 04:42:00,2013-01-13 04:53:00,6,660,6.82,-73.982323,40.766514,-73.950996,40.825783,
A3A035C01CAC54937BF10FAFB7E2F1AC,72D4C355B58A26D916F1C68B519F7147,VTS,CRD,4,0.5,0.5,1.35,0,6.35,1,2013-01-13 04:53:00,2013-01-13 04:55:00,1,120,0.59,-73.976059,40.754833,-73.981934,40.751438,5454773636982748
B73668FE07B7EB48C94796D90985D4AB,DDA55C31D07DDA942982138A706A026B,VTS,CRD,12.5,0.5,0.5,2.6,0,16.1,1,2013-01-13 04:45:00,2013-01-13 04:55:00,1,600,3.32,-74.002045,40.733692,-73.980865,40.767757,344388179298587
4D85BA8EC586E2B4A3D63B45F911C1A4,26574B9E9F9F9A862AC3F6307068FD22,VTS,CSH,4.5,0.5,0.5,0,0,5.5,1,2013-01-13 04:51:00,2013-01-13 04:55:00,1,240,0.6,-73.991409,40.723042,-73.991409,40.723042,
7C11D5DFAE5B898C8C5256F5703C26D4,D96DF2791E35063F89772E17057978ED,VTS,CRD,11.5,0.5,0.5,3,0,15.5,1,2013-01-13 04:42:00,2013-01-13 04:55:00,5,780,2.57,-73.986343,40.733948,-74.008347,40.702625,4532072842097733
2452625B6740985577C65E0511A780A7,980A15AE7BF88E611E4639E05B5A0AD7,VTS,CSH,14,0.5,0.5,0,0,15,1,2013-01-13 04:44:00,2013-01-13 04:56:00,1,720,3.94,-73.999664,40.714417,-73.97171,40.760361,
463B2726E7C59B98160733B6C668CE28,83A1D2EF85BAA2EE6F7A2DC29E4D6C88,VTS,CRD,22.5,0.5,0.5,0,4.8,28.3,1,2013-01-13 04:45:00,2013-01-13 04:55:00,3,600,7.91,-73.973671,40.754944,-73.854019,40.73658,4486242719738729
55D2EE917A8B09124C74008264C09A53,D6CAC68B91A32F493FD915329C5951F3,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 04:45:00,2013-01-13 04:56:00,5,660,4.18,-73.98687,40.747707,-73.965752,40.793163,
2A2A95C293FCEA281B5E9A82D3177804,363205589C4D39EA7166FCEC37538E04,VTS,CRD,9.5,0.5,0.5,2,0,12.5,1,2013-01-13 04:48:00,2013-01-13 04:56:00,6,480,2.69,-73.988747,40.718884,-73.970047,40.751316,5496833733272011
8F411580D33665E25CAAD79E0F29AB56,9663056191AD83FC9EA65F563057210E,VTS,CRD,13,0.5,0.5,4.05,0,18.05,1,2013-01-13 04:46:00,2013-01-13 04:56:00,2,600,4.11,-73.986046,40.726425,-73.95166,40.77702,376761447643399
B26A46CBFB999DE7D2C9EBDDB443C103,7BFA8943DE9A0F30B2E26A5172449BE1,VTS,CSH,27,0.5,0.5,0,4.8,32.8,1,2013-01-13 04:41:00,2013-01-13 04:55:00,1,840,9.85,-73.956955,40.762421,-73.861366,40.767506,
2636E82376FA38D5D6D7844E01C26DD1,9C581C0F3683ABB9EA004144E93ABFF1,VTS,CRD,4,0.5,0.5,0.9,0,5.9,1,2013-01-13 04:56:00,2013-01-13 04:58:00,1,120,0.59,-74.006706,40.743465,-73.999107,40.739326,5261595090723547
F904D84CF7E2180E2CCD0DD007C3256C,44BCD85384B0E8E7A0E6BD59EA1AF29C,VTS,CSH,7.5,0.5,0.5,0,0,8.5,1,2013-01-13 04:53:00,2013-01-13 04:58:00,2,300,1.92,-73.979439,40.784378,-73.986786,40.766296,
F904D84CF7E2180E2CCD0DD007C3256C,44BCD85384B0E8E7A0E6BD59EA1AF29C,VTS,CSH,7.5,0.5,0.5,0,0,9.5,1,2013-01-13 04:53:00,2013-01-13 04:58:00,2,300,1.92,-73.979439,40.784378,-73.986786,40.766296,
77E20B11A5C1BC89FD2DF082F2490FF6,016F42C9FF81459FC333817967CA8CDD,VTS,CSH,15,0.5,0.5,0,0,16,1,2013-01-13 04:42:00,2013-01-13 04:56:00,1,840,4.13,-74.00032,40.729984,-73.95311,40.69503,
4B60321AF8B7EE4ECAE09222711228D7,C95686699914AD2534F6A2EC9FEEE29C,VTS,CSH,28,0.5,0.5,0,4.8,33.8,1,2013-01-13 04:36:00,2013-01-13 05:00:00,1,1440,8.61,-73.884262,40.747471,-73.913467,40.838776,
3CCA3C193B9038B883CD9316FE4828E7,18688489B8A855239C531198962DFBEE,VTS,CRD,23.5,0.5,0.5,2,0,26.5,1,2013-01-13 04:35:00,2013-01-13 04:58:00,5,1380,6.61,-73.999275,40.761364,-73.96389,40.693729,4716409979711496
8E64A30514DAC9AB727CE9FDBC28666F,56A8AAA9146D3289B9B936E3BE6B2238,VTS,CSH,18.5,0.5,0.5,0,0,19.5,1,2013-01-13 04:38:00,2013-01-13 04:54:00,6,960,5.76,-74.005051,40.741066,-73.948006,40.787056,
25D71611AACF7A55300590B7DFCA9E6A,4A913C5964F0F0C1D9049F2F57856C07,VTS,CSH,19,0.5,0.5,0,0,20,1,2013-01-13 04:21asdf,2013-01-13 04:34asdf,6,780,6.48,-73.782013,40.644753,-73.812439,40.709335,
582CAF46446FA03320E5178E7BEC1E86,91F65A1F1F1565EC719E37045C47BED6,VTS,CRD,4,0.5,0.5,1,0,6,1,2013-01-13 04:34:00,2013-01-13 04:37:00,1,180,0.19,-73.999603,40.731049,-74.001015,40.731644,4172249236927072
1CA1F43CA75E2744B36B98B233D301FC,CA54FEB44F424C224775A00990D59CCE,VTS,CRD,21.5,0.5,0.5,5.5,0,28,1,2013-01-13 04:23:00,2013-01-13 04:37:00,1,840,7.14,-73.957787,40.717796,-73.915833,40.772053,5382531906967303
985260DD4A27139AFB51130027DE5F60,2CC21B1333323BCBDB5D59F1A6F67C7F,VTS,CRD,16,0.5,0.5,2,0,19,1,2013-01-13 04:23:00,2013-01-13 04:37:00,1,840,5.11,-74.002892,40.733299,-73.952927,40.783306,5265317126981981
15F3F6ED742E9F6033B49833DCF74161,94BF84658B07C1B97CB0D2E9D0FFB145,VTS,CRD,7,0.5,0.5,2.25,0,10.25,1,2013-01-13 04:32:00,2013-01-13 04:38:00,1,360,1.43,-73.996849,40.723026,-74.004021,40.733437,4716051778699397
88526901E19F9EE8513453888BD97943,B7D010B8F3FBF8AC760C1D8872FC457D,VTS,CSH,8.5,0.5,0.5,0,0,9.5,1,2013-01-13 04:32:00,2013-01-13 04:40:00,4,480,1.7,-73.997604,40.763863,-73.988991,40.748295,
1761D5F04D0DD9DA436CF83B7BF0F387,0F61361BDC0DF16CF194FB33EE22622E,VTS,CRD,11.5,0.5,0.5,2.4,0,14.9,1,2013-01-13 04:30:00,2013-01-13 04:39:00,1,540,3.05,-73.980385,40.759781,-73.968147,40.793106,374152359168157
80497F6496CD74E2F738C15EA6D33BCE,C39047D952BD8F39BE29BC0169D459BE,VTS,CSH,6.5,0.5,0.5,0,0,7.5,1,2013-01-13 04:30:00,2013-01-13 04:36:00,1,360,1.1,-73.97879,40.724136,-73.993111,40.723057,
232840CC49C3846876B29C434104F356,C740F0FCA87B7F2C5E0B779D19BA3504,VTS,CRD,74.5,0,0.5,0,0,75,5,2013-01-13 04:38:00,2013-01-13 04:39:00,2,60,0,0,0,0,0,4615441361170413
365544F93701F53EA1EF36A9BF3DD677,4EF12439F3504CB04DD5596029DD428C,VTS,CRD,22,0.5,0.5,3,0,26,1,2013-01-13 04:20:00,2013-01-13 04:43:00,2,1380,5.78,-73.992134,40.755379,-73.943268,40.820904,4716237019595946
41410577B81EBF63D371BD07D3092DF9,BA1BFC2777518398765F4EC4C49CEAC6,VTS,CRD,25,0.5,0.5,4,0,30,1,2013-01-13 04:19:00,2013-01-13 04:44:00,5,1500,7.89,-73.998123,40.740509,-73.906914,40.774323,4532119202159106
0081EFFCBB2AD30F9D85B3A07F5EAB45,4D42F0EB603CC39CCD21473A14FB5E6E,VTS,CSH,11,0.5,0.5,0,0,12,1,2013-01-13 04:37:00,2013-01-13 04:45:00,6,480,3.05,-73.96537,40.761059,-73.917854,40.757401,
E721414E23BDCE6032A36E6F57CF7F4F,05110390948E1688AF8A796AC5583177,VTS,CRD,6.5,0.5,0.5,2.1,0,9.6,1,2013-01-13 04:34:00,2013-01-13 04:41:00,1,420,1.19,-73.958122,40.713718,-73.95517,40.724472,5426006703586406
61F54249450649B22FCF456774A2F24F,FCFB17028A063DD01A48F83960DA1505,VTS,CSH,6,0.5,0.5,0,0,7,1,2013-01-13 04:38:00,2013-01-13 04:44:00,1,360,0.96,-73.98806,40.72271,-73.978134,40.729271,
9AF97252D709D1F2F67C806348FED737,DE32C1A82C35A688CF0B89B4552F40A7,VTS,CSH,6.5,0.5,0.5,0,0,7.5,1,2013-01-13 04:39:00,2013-01-13 04:45:00,1,360,1.27,-73.979378,40.723228,-74.000824,40.741791,
AFC3C8A35864747865315F87FBC3172B,ABEA0A8456C488504A85A93180565107,VTS,CSH,11.5,0.5,0.5,0,0,12.5,1,2013-01-13 04:31:00,2013-01-13 04:44:00,4,780,2.74,-73.999336,40.733517,-74.00367,40.759243,
AD430EE39BBB70C317EF2509909FCC2B,D909C4B335EA4A0D89F74826A661B53F,VTS,CSH,14,0.5,0.5,0,0,15,1,2013-01-13 04:28:00,2013-01-13 04:39:00,6,660,4.33,-74.000603,40.727173,-73.95784,40.765144,
3B1DD51648DEB1B7C11DCBDAC23A8FFB,7E5A80B9126C5B9323EEDD2D84094746,VTS,CSH,21.5,0.5,0.5,0,0,22.5,1,2013-01-13 04:32:00,2013-01-13 04:46:00,1,840,7.06,-73.951912,40.769199,-73.92482,40.857574,
30F1FD16CF979D5DF95162E0A414B424,C3D4D9115EF0AA570081E71013353D2A,VTS,CRD,5,0.5,0.5,1,0,7,1,2013-01-13 04:40:00,2013-01-13 04:44:00,5,240,0.74,-73.995506,40.75296,-73.984985,40.747971,4539032229828855
00891E0B23CDA09C34A4E9B91B46E8A6,A2846E055002B0A60C805B78C1360F9E,VTS,CRD,11,0.5,0.5,2.3,0,14.3,1,2013-01-13 04:38:00,2013-01-13 04:47:00,5,540,3.3,-73.973518,40.763599,-73.954369,40.786491,5154182841393514
9F1F27280ACE1C0159EAFB1A7FF03771,21E3C944652B3A305CCEBE8794D72F6D,VTS,CSH,3.5,0.5,0.5,0,0,4.5,1,2013-01-13 04:44:00,2013-01-13 04:46:00,1,120,0.43,-73.989052,40.743298,-73.990471,40.74604,
2C670846028E78F7345219F305920E28,E928B163D8EE186661E6C52471B4B16D,VTS,CSH,9.5,0.5,0.5,0,0,10.5,1,2013-01-13 04:42:00,2013-01-13 04:49:00,1,420,2.54,-73.967598,40.756233,-73.946655,40.753201,
203F59092282F76DAC9A81111901EF58,711947488A628488F83551F6C44892AA,VTS,CRD,33,0.5,0.5,6.7,2.2,42.9,1,2013-01-13 04:22:00,2013-01-13 04:44:00,3,1320,11.72,-74.006699,40.738152,-73.917068,40.878189,
5F6578BAAA0EDE2889199AA3285864B0,388A63D6FFCE11E383A2DE1F23E8EE3F,VTS,CSH,10,0.5,0.5,0,0,11,1,2013-01-13 04:36:00,2013-01-13 04:44:00,1,480,2.61,-73.983963,40.721088,-73.961502,40.713879,
FFED7CFCB1A658ADEC2DC6A899047060,4B1D29DFFC9EE06E5543BC4440EB99DB,VTS,CSH,16,0.5,0.5,0,0,17,1,2013-01-13 04:29:00,2013-01-13 04:44:00,1,900,4.47,-73.983032,40.764576,-73.917419,40.744839,
FE6449BC4837A48D56D9D01265659420,C8EFFBC8DA5BECE88AF1F90D8B738EA2,VTS,CRD,13.5,0,0.5,3.38,0,17.38,1,2013-01-13 11:03asdf,2013-01-13 11:16asdf,6,780,4.01,-73.9515,40.782269,-73.98848,40.739532,5434129862102060
BEB2746258D1CCFBC07997AD059510CC,474F60AC2E0F54BF4D95CD33E3B517DD,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 11:13:00,2013-01-13 11:15:00,5,120,0.77,-73.967995,40.768665,-73.961861,40.771053,
E8A63DAE2F9350DA9FFC73EE6A66A286,944F719CD50D2807DEA70888F7E107B6,VTS,CRD,12,0,0.5,1.25,0,13.75,1,2013-01-13 11:04:00,2013-01-13 11:16:00,1,720,2.83,-73.964134,40.792538,-73.970245,40.762444,5398197468261808
6A8E2C9511387342F2D6075F44FA299F,5C2617922B2ACD691DE777ED20131CF9,VTS,CRD,13.5,0,0.5,1.5,0,15.5,1,2013-01-13 11:01:00,2013-01-13 11:15:00,5,840,3.56,-73.975731,40.7491,-73.976822,40.78582,374521651745351
6BC8A10E64A26AD2E7C921522D310FD5,C2F306C8E1ABA0C38BB4F4444588C8D3,VTS,CRD,11.5,0.5,0.5,2.4,0,14.9,1,2013-01-13 04:38:00,2013-01-13 04:47:00,6,540,3.46,-73.974457,40.746269,-73.956635,40.775375,4556798303220031
2B24917466A4206A9483C2F0E2A5BFC2,9293B314AFCC98EBB0551F744AFB2E02,VTS,CSH,25.5,0.5,0.5,0,0,26.5,1,2013-01-13 04:24:00,2013-01-13 04:44:00,1,1200,8.69,-73.971977,40.762878,-73.956207,40.821522,
473F8BEE132DA75D4E0E9D0B7BC26B0F,3C505237A2F73AD08631060B95C3082B,VTS,CRD,23,0.5,0.5,4.7,0,28.7,1,2013-01-13 04:26:00,2013-01-13 04:47:00,1,1260,7.18,-73.983803,40.743233,-73.952805,40.822514,371083949381088
69AA4123B3E1670F5F138F35DE08A86C,A2776B52054B7D5ABA118B1CD38C3020,VTS,CSH,7,0.5,0.5,0,0,8,1,2013-01-13 04:36:00,2013-01-13 04:44:00,1,480,1.4,-73.978409,40.765896,-73.98967,40.756725,
2084C667B25600300BD2ADC328692E73,D8F708032B1A52287489DB7CDE8C7B26,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 04:27:00,2013-01-13 04:43:00,5,960,2.91,-74.005836,40.739502,-73.997253,40.714424,
AA03819EAA79B08201ED62133675189B,48D6F34DC6718FEB7FD9488BF74F7783,VTS,CRD,12,0.5,0.5,5,0,18,1,2013-01-13 04:34:00,2013-01-13 04:44:00,1,600,3.34,-73.992126,40.729885,-73.991096,40.696384,4539878284522100
3112FC4E5C14054B8A5DB00037572C70,9A9D0C467594A9314F5C751F6E8BD30E,VTS,CRD,50,0,0.5,10,10.25,70.75,5,2013-01-13 04:19:00,2013-01-13 04:44:00,3,1500,6.97,-73.995995,40.767231,-74.037819,40.71471,372106836538236
4235B84E89BCBDF56662F123DF30111B,BA3141A26DE0E38CAC144C885695F46A,VTS,CRD,4.5,0.5,0.5,1,0,6.5,1,2013-01-13 04:44:00,2013-01-13 04:47:00,6,180,0.6,-73.986946,40.758862,-73.993729,40.762157,5477296990894385
5E3849AF13364634FB9EDE3189D75201,28EDC0E51EB8E931098D57D31B59F012,VTS,CSH,8,0.5,0.5,0,0,9,1,2013-01-13 04:36:00,2013-01-13 04:43:00,2,420,1.91,-73.893707,40.747707,-73.885902,40.764706,
59D95A199E9667F7291EA3F9E8072D86,112245AEF660D27E6D0A54AC60DBB641,VTS,CSH,10,0.5,0.5,0,0,11,1,2013-01-13 04:36:00,2013-01-13 04:45:00,1,540,2.57,-73.988068,40.748459,-73.976555,40.725475,
4AE40EC201CF050890A1780662AA134D,786A3AEE2AFF4FF3A2D9ED307B415EF2,VTS,CRD,18.5,0.5,0.5,4.75,0,24.25,1,2013-01-13 04:30:00,2013-01-13 04:47:00,1,1020,5.5,-73.929779,40.767326,-73.978828,40.782475,4556573789346851
